00000102 | 8,3,12 | 2017-09-01 | 36
00000102 | 11,8,1 | 2017-09-07 | 37
00000102 | 2,6,13 | 2017-09-15 | 38
00000102 | 5,13,7 | 2017-09-24 | 39
00000102 | 3,10,8 | 2017-09-25 | 40
00000102 | 12,2,7 | 2017-10-08 | 41
00000102 | 12,11,5 | 2017-10-14 | 42
00000102 | 15,1,4 | 2017-10-19 | 43
00000102 | 7,4,8 | 2017-10-25 | 44
00000102 | 11,2,1 | 2017-11-03 | 45
00000102 | 3,5,15 | 2017-11-09 | 46
00000102 | 3,10,5 | 2017-11-14 | 47
00000102 | 15,10,6 | 2017-11-23 | 48
00000102 | 10,2,1 | 2017-11-29 | 49
00000102 | 6,12,7 | 2017-12-04 | 50
00000102 | 2,10,3 | 2017-12-16 | 51
00000102 | 5,4,2 | 2017-12-20 | 52
00000102 | 11,3,14 | 2017-12-30 | 53
00000102 | 5,2,14 | 2018-01-01 | 54
00000102 | 4,3,8 | 2018-01-13 | 55
00000102 | 3,7,5 | 2018-01-15 | 56
00000102 | 1,4,6 | 2018-01-27 | 57
00000102 | 5,14,8 | 2018-01-30 | 58
00000102 | 2,3,11 | 2018-02-11 | 59
00000102 | 2,11,4 | 2018-02-15 | 60
00000102 | 3,4,8 | 2018-02-19 | 61
00000102 | 8,5,4 | 2018-03-01 | 62
00000102 | 13,2,4 | 2018-03-07 | 63
00000102 | 11,9,14 | 2018-03-17 | 64
00000102 | 6,2,11 | 2018-03-25 | 65
00000102 | 5,9,15 | 2018-03-27 | 66
00000102 | 11,10,8 | 2018-04-06 | 67
00000102 | 15,10,13 | 2018-04-14 | 68
00000102 | 5,2,11 | 2018-04-21 | 69
00000102 | 3,15,5 | 2018-04-29 | 70
00000102 | 2,3,7 | 2018-05-03 | 71
00000102 | 2,3,11 | 2018-05-07 | 72
00000102 | 14,10,2 | 2018-05-17 | 73
00000102 | 11,7,8 | 2018-05-24 | 74
00000102 | 14,12,4 | 2018-06-03 | 75
00000102 | 13,8,4 | 2018-06-04 | 76
00000102 | 7,8,12 | 2018-06-17 | 77
00000102 | 13,1,14 | 2018-06-23 | 78
00000102 | 1,2,10 | 2018-06-26 | 79
00000102 | 9,15,8 | 2018-07-06 | 80
00000102 | 14,6,4 | 2018-07-11 | 81
00000102 | 13,8,12 | 2018-07-18 | 82
00000102 | 14,7,3 | 2018-07-26 | 83
00000102 | 15,8,3 | 2018-08-01 | 84
00000102 | 10,4,15 | 2018-08-06 | 85
00000102 | 10,8,11 | 2018-08-14 | 86
00000102 | 10,13,7 | 2018-08-22 | 87
00000102 | 4,9,5 | 2018-09-02 | 88
00000102 | 10,9,12 | 2018-09-03 | 89
00000102 | 8,5,11 | 2018-09-12 | 90
00000102 | 6,10,12 | 2018-09-20 | 91
00000102 | 9,1,12 | 2018-09-30 | 92
00000102 | 1,2,6 | 2018-10-01 | 93
00000102 | 10,2,13 | 2018-10-09 | 94
00000102 | 2,6,9 | 2018-10-18 | 95
00000102 | 8,11,10 | 2018-10-26 | 96
00000102 | 2,7,11 | 2018-11-02 | 97
00000102 | 9,1,14 | 2018-11-06 | 98
00000102 | 8,4,12 | 2018-11-13 | 99
00000102 | 12,6,1 | 2018-11-19 | 100
00000144 | 15,6,1 | 2016-12-30 | 1
00000144 | 3,4,14 | 2017-01-08 | 2
00000144 | 4,11,2 | 2017-01-12 | 3
00000144 | 11,7,10 | 2017-01-21 | 4
00000144 | 13,2,4 | 2017-01-28 | 5
00000144 | 9,12,10 | 2017-02-05 | 6
00000144 | 12,4,1 | 2017-02-06 | 7
00000144 | 12,8,3 | 2017-02-19 | 8
00000144 | 5,9,6 | 2017-02-25 | 9
00000144 | 12,6,8 | 2017-03-03 | 10
00000144 | 6,15,10 | 2017-03-10 | 11
00000144 | 7,8,9 | 2017-03-17 | 12
00000144 | 12,9,3 | 2017-03-22 | 13
00000144 | 15,4,8 | 2017-04-01 | 14
00000144 | 13,8,15 | 2017-04-07 | 15
00000144 | 5,6,1 | 2017-04-16 | 16
00000144 | 7,2,3 | 2017-04-22 | 17
00000144 | 11,5,8 | 2017-04-27 | 18
00000144 | 14,9,7 | 2017-05-06 | 19
00000144 | 8,12,6 | 2017-05-08 | 20
00000144 | 10,11,2 | 2017-05-17 | 21
00000144 | 7,14,5 | 2017-05-25 | 22
00000144 | 10,12,6 | 2017-05-29 | 23
00000144 | 10,4,1 | 2017-06-09 | 24
00000144 | 11,10,6 | 2017-06-18 | 25
00000144 | 3,8,15 | 2017-06-22 | 26
00000144 | 10,13,12 | 2017-07-02 | 27
00000144 | 5,14,15 | 2017-07-05 | 28
00000144 | 9,5,6 | 2017-07-12 | 29
00000144 | 14,6,15 | 2017-07-21 | 30
00000144 | 11,6,5 | 2017-07-27 | 31
00000144 | 2,1,11 | 2017-07-31 | 32
00000144 | 12,2,3 | 2017-08-07 | 33
00000144 | 6,2,3 | 2017-08-16 | 34
00000144 | 3,4,14 | 2017-08-24 | 35
00000144 | 2,9,6 | 2017-09-03 | 36
00000144 | 7,15,9 | 2017-09-06 | 37
00000144 | 12,6,7 | 2017-09-15 | 38
00000144 | 14,2,9 | 2017-09-19 | 39
00000144 | 4,12,6 | 2017-10-01 | 40
00000144 | 13,10,2 | 2017-10-06 | 41
00000144 | 8,3,15 | 2017-10-14 | 42
00000144 | 11,8,12 | 2017-10-21 | 43
00000144 | 2,15,7 | 2017-10-24 | 44
00000144 | 4,6,7 | 2017-11-01 | 45
00000144 | 4,7,3 | 2017-11-09 | 46
00000144 | 5,8,15 | 2017-11-16 | 47
00000144 | 15,6,7 | 2017-11-21 | 48
00000144 | 5,12,3 | 2017-12-03 | 49
00000144 | 11,14,12 | 2017-12-05 | 50
00000144 | 8,9,12 | 2017-12-12 | 51
00000144 | 9,2,10 | 2017-12-18 | 52
00000144 | 10,2,13 | 2017-12-27 | 53
00000144 | 7,14,9 | 2018-01-03 | 54
00000144 | 7,4,13 | 2018-01-11 | 55
00000144 | 3,2,1 | 2018-01-17 | 56
00000144 | 11,10,3 | 2018-01-24 | 57
00000144 | 9,12,1 | 2018-02-03 | 58
00000144 | 14,10,13 | 2018-02-10 | 59
00000144 | 6,7,1 | 2018-02-13 | 60
00000144 | 14,9,7 | 2018-02-20 | 61
00000144 | 7,12,2 | 2018-02-27 | 62
00000144 | 14,4,10 | 2018-03-10 | 63
00000144 | 14,12,4 | 2018-03-15 | 64
00000144 | 6,1,7 | 2018-03-19 | 65
00000144 | 6,8,5 | 2018-03-29 | 66
00000144 | 12,7,8 | 2018-04-04 | 67
00000144 | 8,2,12 | 2018-04-14 | 68
00000144 | 10,15,2 | 2018-04-18 | 69
00000144 | 6,13,9 | 2018-04-23 | 70
00000144 | 15,6,12 | 2018-05-01 | 71
00000144 | 9,6,12 | 2018-05-12 | 72
00000144 | 7,12,1 | 2018-05-14 | 73
00000144 | 9,14,7 | 2018-05-27 | 74
00000144 | 15,2,11 | 2018-05-28 | 75
00000144 | 4,8,7 | 2018-06-05 | 76
00000144 | 9,5,11 | 2018-06-12 | 77
00000144 | 3,8,4 | 2018-06-24 | 78
00000144 | 13,4,1 | 2018-06-30 | 79
00000144 | 6,7,3 | 2018-07-07 | 80
00000144 | 8,3,4 | 2018-07-13 | 81
00000144 | 10,1,14 | 2018-07-19 | 82
00000144 | 14,11,6 | 2018-07-27 | 83
00000144 | 2,14,11 | 2018-08-02 | 84
00000144 | 10,13,14 | 2018-08-11 | 85
00000144 | 1,14,13 | 2018-08-19 | 86
00000144 | 1,9,13 | 2018-08-23 | 87
00000144 | 9,11,1 | 2018-09-01 | 88
00000144 | 15,12,9 | 2018-09-08 | 89
00000144 | 5,7,1 | 2018-09-15 | 90
00000144 | 7,15,2 | 2018-09-17 | 91
00000144 | 15,10,4 | 2018-09-29 | 92
00000144 | 14,3,9 | 2018-10-01 | 93
00000144 | 7,15,2 | 2018-10-13 | 94
00000144 | 12,4,11 | 2018-10-17 | 95
00000144 | 13,5,4 | 2018-10-22 | 96
00000144 | 11,12,4 | 2018-11-01 | 97
00000144 | 11,8,14 | 2018-11-05 | 98
00000144 | 10,1,11 | 2018-11-14 | 99
00000144 | 12,10,1 | 2018-11-20 | 100
00000699 | 2,14,3 | 2016-12-28 | 1
00000699 | 9,12,8 | 2017-01-02 | 2
00000699 | 14,5,15 | 2017-01-13 | 3
00000699 | 4,11,10 | 2017-01-19 | 4
00000699 | 3,7,8 | 2017-01-24 | 5
00000699 | 12,8,2 | 2017-02-04 | 6
00000699 | 15,13,11 | 2017-02-07 | 7
00000699 | 14,1,4 | 2017-02-16 | 8
00000699 | 6,9,8 | 2017-02-24 | 9
00000699 | 15,12,4 | 2017-03-05 | 10
00000699 | 2,15,13 | 2017-03-07 | 11
00000699 | 3,9,12 | 2017-03-14 | 12
00000699 | 13,8,11 | 2017-03-26 | 13
00000699 | 12,14,6 | 2017-03-31 | 14
00000699 | 2,13,7 | 2017-04-06 | 15
00000699 | 5,10,13 | 2017-04-13 | 16
00000699 | 12,13,6 | 2017-04-23 | 17
00000699 | 5,6,4 | 2017-04-26 | 18
00000699 | 13,8,4 | 2017-05-03 | 19
00000699 | 10,14,12 | 2017-05-13 | 20
00000699 | 12,11,2 | 2017-05-19 | 21
00000699 | 4,14,8 | 2017-05-28 | 22
00000699 | 5,7,6 | 2017-06-02 | 23
00000699 | 13,6,3 | 2017-06-10 | 24
00000699 | 15,6,3 | 2017-06-12 | 25
00000699 | 12,2,5 | 2017-06-19 | 26
00000699 | 2,5,12 | 2017-06-29 | 27
00000699 | 13,9,14 | 2017-07-08 | 28
00000699 | 2,7,13 | 2017-07-11 | 29
00000699 | 15,14,9 | 2017-07-19 | 30
00000699 | 3,1,9 | 2017-07-26 | 31
00000699 | 14,12,8 | 2017-08-01 | 32
00000699 | 2,5,13 | 2017-08-11 | 33
00000699 | 8,6,2 | 2017-08-16 | 34
00000699 | 10,11,14 | 2017-08-27 | 35
00000699 | 12,7,13 | 2017-08-31 | 36
00000699 | 5,14,12 | 2017-09-04 | 37
00000699 | 2,4,11 | 2017-09-17 | 38
00000699 | 6,2,14 | 2017-09-24 | 39
00000699 | 4,1,10 | 2017-09-25 | 40
00000699 | 15,9,12 | 2017-10-02 | 41
00000699 | 10,1,8 | 2017-10-14 | 42
00000699 | 1,8,10 | 2017-10-18 | 43
00000699 | 15,4,2 | 2017-10-26 | 44
00000699 | 10,4,14 | 2017-11-02 | 45
00000699 | 6,11,4 | 2017-11-11 | 46
00000699 | 13,2,15 | 2017-11-14 | 47
00000699 | 12,4,11 | 2017-11-20 | 48
00000699 | 2,15,4 | 2017-11-28 | 49
00000699 | 1,9,12 | 2017-12-10 | 50
00000699 | 12,6,7 | 2017-12-15 | 51
00000699 | 1,15,3 | 2017-12-24 | 52
00000699 | 13,2,10 | 2017-12-29 | 53
00000699 | 11,9,8 | 2018-01-02 | 54
00000699 | 14,9,10 | 2018-01-09 | 55
00000699 | 8,2,13 | 2018-01-19 | 56
00000699 | 5,9,14 | 2018-01-26 | 57
00000699 | 4,8,14 | 2018-01-31 | 58
00000699 | 1,9,11 | 2018-02-05 | 59
00000699 | 14,5,10 | 2018-02-15 | 60
00000699 | 3,5,11 | 2018-02-19 | 61
00000699 | 8,4,7 | 2018-03-03 | 62
00000699 | 1,4,15 | 2018-03-10 | 63
00000699 | 10,7,12 | 2018-03-16 | 64
00000699 | 11,2,12 | 2018-03-21 | 65
00000699 | 10,2,13 | 2018-03-28 | 66
00000699 | 8,11,10 | 2018-04-03 | 67
00000699 | 13,10,9 | 2018-04-14 | 68
00000699 | 4,9,13 | 2018-04-19 | 69
00000699 | 11,12,2 | 2018-04-24 | 70
00000699 | 8,4,5 | 2018-05-02 | 71
00000699 | 7,2,12 | 2018-05-13 | 72
00000699 | 11,3,12 | 2018-05-17 | 73
00000699 | 13,11,7 | 2018-05-27 | 74
00000699 | 1,11,15 | 2018-05-31 | 75
00000699 | 8,3,11 | 2018-06-09 | 76
00000699 | 15,13,1 | 2018-06-17 | 77
00000699 | 15,5,4 | 2018-06-22 | 78
00000699 | 10,7,9 | 2018-06-26 | 79
00000699 | 12,3,5 | 2018-07-02 | 80
00000699 | 3,2,6 | 2018-07-09 | 81
00000699 | 12,10,3 | 2018-07-19 | 82
00000699 | 13,14,2 | 2018-07-24 | 83
00000699 | 8,10,2 | 2018-08-04 | 84
00000699 | 15,6,3 | 2018-08-07 | 85
00000699 | 2,5,8 | 2018-08-15 | 86
00000699 | 12,10,5 | 2018-08-21 | 87
00000699 | 9,3,1 | 2018-09-02 | 88
00000699 | 15,8,3 | 2018-09-06 | 89
00000699 | 5,3,4 | 2018-09-12 | 90
00000699 | 5,11,3 | 2018-09-23 | 91
00000699 | 7,10,15 | 2018-09-25 | 92
00000699 | 12,1,3 | 2018-10-04 | 93
00000699 | 8,13,6 | 2018-10-11 | 94
00000699 | 10,8,9 | 2018-10-15 | 95
00000699 | 14,4,13 | 2018-10-22 | 96
00000699 | 13,4,15 | 2018-11-04 | 97
00000699 | 1,10,7 | 2018-11-05 | 98
00000699 | 1,2,9 | 2018-11-18 | 99
00000699 | 11,8,13 | 2018-11-21 | 100
00000501 | 14,5,1 | 2016-12-27 | 1
00000501 | 12,5,8 | 2017-01-07 | 2
00000501 | 15,3,13 | 2017-01-13 | 3
00000501 | 5,4,12 | 2017-01-21 | 4
00000501 | 2,3,14 | 2017-01-26 | 5
00000501 | 5,9,4 | 2017-02-02 | 6
00000501 | 12,15,1 | 2017-02-07 | 7
00000501 | 7,10,15 | 2017-02-15 | 8
00000501 | 2,4,15 | 2017-02-21 | 9
00000501 | 9,4,1 | 2017-03-03 | 10
00000501 | 1,15,8 | 2017-03-08 | 11
00000501 | 7,11,10 | 2017-03-14 | 12
00000501 | 8,4,11 | 2017-03-26 | 13
00000501 | 13,15,2 | 2017-04-02 | 14
00000501 | 14,5,8 | 2017-04-09 | 15
00000501 | 3,8,12 | 2017-04-14 | 16
00000501 | 12,14,10 | 2017-04-21 | 17
00000501 | 8,7,3 | 2017-04-28 | 18
00000501 | 3,6,8 | 2017-05-07 | 19
00000501 | 7,6,9 | 2017-05-14 | 20
00000501 | 8,3,9 | 2017-05-18 | 21
00000501 | 7,11,5 | 2017-05-27 | 22
00000501 | 15,10,1 | 2017-06-04 | 23
00000501 | 15,11,13 | 2017-06-07 | 24
00000501 | 13,5,4 | 2017-06-15 | 25
00000501 | 12,15,2 | 2017-06-19 | 26
00000501 | 8,10,9 | 2017-06-27 | 27
00000501 | 6,2,7 | 2017-07-04 | 28
00000501 | 4,11,13 | 2017-07-16 | 29
00000501 | 11,3,2 | 2017-07-23 | 30
00000501 | 8,9,2 | 2017-07-30 | 31
00000501 | 13,11,12 | 2017-08-06 | 32
00000501 | 14,6,8 | 2017-08-12 | 33
00000501 | 13,11,5 | 2017-08-19 | 34
00000501 | 12,11,5 | 2017-08-23 | 35
00000501 | 11,13,8 | 2017-09-03 | 36
00000501 | 1,2,15 | 2017-09-10 | 37
00000501 | 12,11,2 | 2017-09-16 | 38
00000501 | 13,5,15 | 2017-09-18 | 39
00000501 | 7,10,2 | 2017-09-29 | 40
00000501 | 3,9,4 | 2017-10-02 | 41
00000501 | 3,7,6 | 2017-10-11 | 42
00000501 | 13,3,7 | 2017-10-16 | 43
00000501 | 10,4,1 | 2017-10-26 | 44
00000501 | 2,7,14 | 2017-11-04 | 45
00000501 | 9,4,13 | 2017-11-11 | 46
00000501 | 9,6,1 | 2017-11-13 | 47
00000501 | 13,3,9 | 2017-11-22 | 48
00000501 | 6,2,11 | 2017-11-30 | 49
00000501 | 11,15,5 | 2017-12-04 | 50
00000501 | 5,11,8 | 2017-12-12 | 51
00000501 | 1,8,15 | 2017-12-22 | 52
00000501 | 9,7,11 | 2017-12-29 | 53
00000501 | 6,13,12 | 2018-01-06 | 54
00000501 | 11,9,14 | 2018-01-09 | 55
00000501 | 6,14,9 | 2018-01-18 | 56
00000501 | 14,12,10 | 2018-01-23 | 57
00000501 | 3,14,11 | 2018-02-01 | 58
00000501 | 4,2,13 | 2018-02-08 | 59
00000501 | 8,15,6 | 2018-02-15 | 60
00000501 | 15,14,3 | 2018-02-25 | 61
00000501 | 9,8,3 | 2018-03-04 | 62
00000501 | 9,14,5 | 2018-03-10 | 63
00000501 | 15,2,12 | 2018-03-17 | 64
00000501 | 15,3,2 | 2018-03-24 | 65
00000501 | 6,13,15 | 2018-03-26 | 66
00000501 | 13,3,6 | 2018-04-03 | 67
00000501 | 2,12,8 | 2018-04-12 | 68
00000501 | 6,11,3 | 2018-04-17 | 69
00000501 | 10,13,4 | 2018-04-24 | 70
00000501 | 15,2,11 | 2018-04-30 | 71
00000501 | 11,7,3 | 2018-05-10 | 72
00000501 | 11,3,1 | 2018-05-17 | 73
00000501 | 13,7,6 | 2018-05-22 | 74
00000501 | 10,12,9 | 2018-05-29 | 75
00000501 | 3,13,6 | 2018-06-10 | 76
00000501 | 13,1,5 | 2018-06-12 | 77
00000501 | 6,13,1 | 2018-06-20 | 78
00000501 | 11,13,5 | 2018-06-28 | 79
00000501 | 6,12,13 | 2018-07-05 | 80
00000501 | 1,15,13 | 2018-07-11 | 81
00000501 | 6,13,2 | 2018-07-21 | 82
00000501 | 4,2,13 | 2018-07-24 | 83
00000501 | 11,13,8 | 2018-08-04 | 84
00000501 | 6,8,3 | 2018-08-09 | 85
00000501 | 1,7,9 | 2018-08-17 | 86
00000501 | 3,10,6 | 2018-08-21 | 87
00000501 | 7,6,11 | 2018-09-01 | 88
00000501 | 9,3,4 | 2018-09-03 | 89
00000501 | 12,11,3 | 2018-09-13 | 90
00000501 | 3,5,9 | 2018-09-23 | 91
00000501 | 15,4,9 | 2018-09-28 | 92
00000501 | 8,3,6 | 2018-10-01 | 93
00000501 | 1,15,6 | 2018-10-10 | 94
00000501 | 2,8,5 | 2018-10-18 | 95
00000501 | 6,7,8 | 2018-10-25 | 96
00000501 | 13,10,3 | 2018-11-03 | 97
00000501 | 8,10,13 | 2018-11-11 | 98
00000501 | 9,5,7 | 2018-11-18 | 99
00000501 | 11,15,7 | 2018-11-24 | 100
00000937 | 10,5,7 | 2016-12-29 | 1
00000937 | 5,7,15 | 2017-01-04 | 2
00000937 | 2,15,9 | 2017-01-11 | 3
00000937 | 1,9,12 | 2017-01-17 | 4
00000937 | 2,12,8 | 2017-01-26 | 5
00000937 | 12,7,1 | 2017-01-30 | 6
00000937 | 10,6,13 | 2017-02-06 | 7
00000937 | 11,5,3 | 2017-02-16 | 8
00000937 | 12,7,8 | 2017-02-26 | 9
00000937 | 5,14,10 | 2017-03-01 | 10
00000937 | 6,5,1 | 2017-03-09 | 11
00000937 | 4,11,1 | 2017-03-13 | 12
00000937 | 1,11,7 | 2017-03-21 | 13
00000937 | 3,8,11 | 2017-03-29 | 14
00000937 | 11,6,10 | 2017-04-03 | 15
00000937 | 2,8,1 | 2017-04-12 | 16
00000937 | 3,4,13 | 2017-04-18 | 17
00000937 | 9,13,3 | 2017-04-25 | 18
00000937 | 11,4,9 | 2017-05-06 | 19
00000937 | 13,14,6 | 2017-05-14 | 20
00000937 | 1,9,10 | 2017-05-17 | 21
00000937 | 12,11,14 | 2017-05-24 | 22
00000937 | 1,5,2 | 2017-05-29 | 23
00000937 | 2,5,10 | 2017-06-07 | 24
00000937 | 8,13,14 | 2017-06-15 | 25
00000937 | 15,9,10 | 2017-06-20 | 26
00000937 | 14,12,2 | 2017-06-26 | 27
00000937 | 9,12,13 | 2017-07-05 | 28
00000937 | 1,5,6 | 2017-07-14 | 29
00000937 | 3,7,11 | 2017-07-22 | 30
00000937 | 12,11,6 | 2017-07-26 | 31
00000937 | 14,2,10 | 2017-08-03 | 32
00000937 | 13,12,14 | 2017-08-13 | 33
00000937 | 11,12,2 | 2017-08-18 | 34
00000937 | 1,2,10 | 2017-08-24 | 35
00000937 | 2,5,8 | 2017-08-31 | 36
00000937 | 4,9,10 | 2017-09-07 | 37
00000937 | 11,12,9 | 2017-09-15 | 38
00000937 | 6,3,4 | 2017-09-19 | 39
00000937 | 14,12,9 | 2017-09-26 | 40
00000937 | 1,7,4 | 2017-10-02 | 41
00000937 | 6,12,10 | 2017-10-12 | 42
00000937 | 12,10,3 | 2017-10-20 | 43
00000937 | 10,11,6 | 2017-10-29 | 44
00000937 | 1,14,11 | 2017-10-30 | 45
00000937 | 1,15,3 | 2017-11-11 | 46
00000937 | 7,9,13 | 2017-11-17 | 47
00000937 | 13,7,6 | 2017-11-20 | 48
00000937 | 7,13,15 | 2017-12-03 | 49
00000937 | 7,1,12 | 2017-12-05 | 50
00000937 | 6,1,3 | 2017-12-14 | 51
00000937 | 2,13,3 | 2017-12-18 | 52
00000937 | 13,5,12 | 2017-12-31 | 53
00000937 | 4,13,10 | 2018-01-02 | 54
00000937 | 6,14,5 | 2018-01-11 | 55
00000937 | 5,6,14 | 2018-01-21 | 56
00000937 | 4,8,1 | 2018-01-25 | 57
00000937 | 12,9,8 | 2018-02-02 | 58
00000937 | 5,2,13 | 2018-02-11 | 59
00000937 | 5,13,1 | 2018-02-16 | 60
